,EUR,GBP,INR,AUD,CAD,SGD,CHF,MYR,JPY,CNY,ARS,BHD,BWP,BRL,BND,BGN,CLP,COP,HRK,CZK,DKK,HKD,HUF,ISK,IDR,IRR,ILS,KZT,KRW,KWD,LYD,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,ZAR,LKR,SEK,TWD,THB,TTD,TRY,AED,VEF
2020-04-06,0.925319,0.813259,75.98314,1.640644,1.413004,1.431624,0.976901,4.363678,109.106746,7.092777,64.981392,0.376,11.989603,5.232086,1.431624,1.809767,853.241649,3978.551886,7.055349,25.49206,6.909568,7.752278,336.617905,143.886297,16443.916499,42016.779371,3.587022,439.071395,1224.978103,0.311995,1.418835,39.741996,24.614329,122.142898,1.680894,10.433026,0.3845,167.102661,50.71081,4.221782,3.64,4.468334,76.182104,3.75,18.680656,193.104048,10.127132,30.233917,32.79293,6.749199,6.767243,3.6725,9.9875
2020-04-05,0.925645,0.814998,76.261712,1.667647,1.420151,1.438713,0.97718,4.358886,108.489329,7.091196,64.897688,0.376,11.97276,5.349304,1.438713,1.810404,865.543904,4019.996768,7.066038,25.702987,6.91037,7.752042,337.979207,143.903803,16464.811355,42025.336412,3.63389,444.042673,1234.754291,0.310258,1.412497,39.999635,24.980804,122.590702,1.705471,10.572119,0.3845,166.717676,50.729159,4.238935,3.64,4.470867,76.418322,3.75,19.046012,189.973661,10.16858,30.278146,33.024977,6.747157,6.730906,3.6725,9.9875
2020-04-04,0.925094,0.815002,76.418903,1.667914,1.420571,1.438725,0.976613,4.357648,108.467514,7.091197,64.914433,0.376,11.97276,5.350301,1.438725,1.809327,865.63369,4023.005499,7.066038,25.702988,6.907736,7.755164,338.84125,143.90248,16425.334661,42025.283194,3.63171,444.044192,1234.784438,0.311002,1.409994,39.950123,25.010451,122.843387,1.706372,10.572973,0.3845,166.528942,50.730329,4.242236,3.64,4.469153,76.551054,3.75,19.007116,189.973661,10.171859,30.280086,33.022544,6.747175,6.735285,3.6725,9.9875
2020-04-03,0.926394,0.817738,76.320184,1.665998,1.413643,1.440913,0.978029,4.357779,108.525811,7.091007,64.896634,0.376,11.974617,5.315298,1.440913,1.81187,865.662416,3998.082396,7.067768,25.753752,6.918148,7.753432,340.844066,144.12983,16508.121959,42051.838883,3.635996,444.628239,1239.581677,0.311073,1.418926,39.652869,24.699858,122.684695,1.707502,10.577998,0.3845,167.194959,50.92178,4.242206,3.64,4.474621,77.177531,3.75,18.991365,190.523907,10.188392,30.275325,33.030572,6.769433,6.74237,3.6725,9.9875
2020-04-02,0.920415,0.808088,76.283262,1.654003,1.411643,1.430732,0.972422,4.357624,107.868006,7.084678,64.704569,0.376,11.972877,5.263452,1.430732,1.800175,861.12564,4040.087051,7.022958,25.362505,6.872833,7.751906,333.909226,143.197983,16522.70354,41922.737821,3.643112,450.179674,1228.14452,0.312062,1.419566,39.353783,24.079115,122.625344,1.693009,10.374657,0.3845,166.003371,50.716384,4.203293,3.64,4.448458,77.446085,3.75,18.526881,190.340842,10.110156,30.218021,32.944807,6.771925,6.622776,3.6725,9.9875
2020-04-01,0.914483,0.806629,76.386643,1.637485,1.421613,1.434824,0.967587,4.356687,107.039295,7.10044,64.532772,0.376,11.972861,5.245352,1.434824,1.788573,862.883428,4076.566348,6.975381,25.204674,6.825574,7.75355,331.885949,142.774392,16512.395588,41835.748909,3.602499,449.804485,1232.354922,0.312399,1.419642,39.163481,24.47309,122.791528,1.682923,10.462101,0.3845,165.956082,50.972154,4.198392,3.64,4.415663,78.881745,3.75,18.123678,189.572669,10.045075,30.30599,33.037811,6.771899,6.693989,3.6725,9.9875
2020-03-31,0.907146,0.802902,75.367534,1.628532,1.411761,1.421713,0.962361,4.314093,107.496802,7.079866,64.395327,0.376,11.90148,5.184693,1.421713,1.774223,854.398283,4054.540474,6.917448,24.811988,6.769618,7.750869,327.238067,141.611517,16307.94586,41857.428327,3.539515,449.456488,1215.58124,0.314746,1.429606,39.237491,23.457012,121.15331,1.678182,10.412006,0.3845,166.437582,50.885974,4.129045,3.64,4.384,77.893615,3.75,17.783308,189.586659,9.914571,30.243415,32.711709,6.787159,6.569967,3.6725,9.9875
2020-03-30,0.907607,0.807563,75.34166,1.627542,1.416809,1.425694,0.9607,4.331013,108.067801,7.102345,64.471779,0.376,11.731024,5.158504,1.425694,1.775124,850.829019,4074.973977,6.922302,24.931703,6.777901,7.753545,326.027144,140.955371,16346.621058,41890.895928,3.570242,448.564745,1225.117971,0.31479,1.416266,39.313095,24.271213,121.111718,1.669289,10.626674,0.3845,165.499251,50.929886,4.132122,3.64,4.38439,79.839216,3.75,17.961225,188.237071,10.060537,30.254633,32.691936,6.684969,6.583487,3.6725,9.9875
2020-03-29,0.896896,0.802908,75.467208,1.622905,1.398903,1.427499,0.951169,4.327307,107.905589,7.094658,64.317083,0.376,11.310169,5.101834,1.427499,1.754176,834.770839,4009.971396,6.826019,24.551768,6.701514,7.751153,319.913552,138.447714,16230.255901,42025.333983,3.56881,445.434621,1212.182219,0.313901,1.411501,39.850086,23.318336,121.313536,1.656136,10.490122,0.3845,168.291839,51.129626,4.074152,3.64,4.341231,78.734096,3.75,17.631433,188.279839,9.894261,30.228059,32.563759,6.789386,6.454934,3.6725,9.9875
2020-03-28,0.897138,0.803003,75.133464,1.622113,1.399842,1.427253,0.951123,4.327316,107.913195,7.09504,64.31892,0.376,11.310169,5.100674,1.427253,1.754649,834.781596,4009.979887,6.826301,24.556152,6.698603,7.752409,320.032253,138.44834,16233.681978,42025.318594,3.568948,445.436247,1212.176442,0.3139,1.412212,39.849438,23.331237,120.777044,1.656434,10.487882,0.3845,168.286453,51.129525,4.072493,3.64,4.342307,78.727326,3.75,17.615706,188.279839,9.874374,30.228806,32.563706,6.789306,6.454968,3.6725,9.9875
2020-03-27,0.90528,0.81013,75.30423,1.632145,1.406364,1.431,0.956682,4.333005,108.203683,7.096028,64.308792,0.376,11.353116,5.108612,1.431,1.770573,836.396085,4048.83758,6.888494,24.757793,6.755643,7.750319,321.591935,139.668325,16193.743157,42329.417231,3.564307,445.943908,1221.865701,0.313493,1.424162,39.566378,23.387284,121.05155,1.661546,10.505777,0.3845,165.29206,51.1046,4.095925,3.64,4.377597,79.130579,3.75,17.548936,188.296726,9.961794,30.226767,32.549647,6.750169,6.449882,3.6725,9.9875
2020-03-26,0.907553,0.824852,74.910955,1.653989,1.403763,1.431256,0.964521,4.333896,109.44727,7.071829,64.247384,0.376,11.310148,4.998588,1.431256,1.775019,829.72151,3996.189445,6.908745,24.695248,6.775031,7.752779,321.831518,139.712339,16228.134868,41829.621647,3.580325,446.284623,1216.758845,0.3151,1.437395,39.386782,23.123349,120.41936,1.678937,10.40452,0.3845,164.172408,50.688176,4.129136,3.64,4.387867,77.092602,3.75,17.289976,187.382229,9.955046,30.226407,32.600831,6.749561,6.38618,3.6725,9.9875
2020-03-25,0.924286,0.851831,76.933183,1.679401,1.432745,1.449175,0.979505,4.389044,111.540076,7.111911,64.052383,0.376,11.31016,5.05638,1.449175,1.807745,847.59928,4092.688343,7.031193,25.484976,6.905016,7.754339,327.265609,141.112556,16474.81685,42008.767939,3.626602,450.468368,1231.525144,0.315454,1.421054,39.398139,24.401423,123.670091,1.722482,10.912592,0.3845,159.448365,51.03712,4.238716,3.64,4.470438,78.977413,3.75,17.401437,188.027526,10.186987,30.18159,32.775157,6.744948,6.46201,3.6725,9.9875
2020-03-24,0.92679,0.848598,76.381829,1.685892,1.448374,1.447049,0.982084,4.430857,111.474292,7.062178,63.754217,0.376,11.31017,5.074334,1.447049,1.812644,846.872861,4104.377259,7.051302,25.695956,6.922185,7.756125,329.641429,140.836528,16430.993325,42036.840652,3.603975,408.670771,1239.622639,0.311656,1.421545,39.440224,25.147829,122.783791,1.726011,11.086636,0.3845,158.943126,50.853582,4.281065,3.64,4.486194,78.939232,3.75,17.675703,187.633487,10.160761,30.180485,32.834988,6.746588,6.474898,3.6725,9.9875
2020-03-23,0.929241,0.869677,76.37868,1.739537,1.454014,1.460292,0.982036,4.442712,111.290863,7.091892,63.686876,0.376,11.310156,5.127385,1.460292,1.817438,859.123295,4156.233934,7.070303,25.877775,6.94067,7.755896,329.839751,140.54406,16587.024753,42115.472993,3.713383,408.670771,1268.867678,0.312528,1.437257,39.606093,25.150837,122.778727,1.764546,11.298704,0.3845,158.723121,51.19893,4.295518,3.64,4.507705,80.370232,3.75,17.78637,187.008084,10.309637,30.239922,32.865752,6.749398,6.606733,3.6725,9.9875
2020-03-22,0.930137,0.858361,75.42037,1.728185,1.436307,1.449537,0.986266,4.430532,110.998998,7.095308,63.769748,0.376,11.301042,5.063468,1.449537,1.819189,863.459313,4116.959821,7.090271,25.568129,6.981955,7.756222,327.775528,140.704323,16270.231336,42025.322272,3.607792,408.670771,1254.579009,0.312001,1.4232,39.550356,24.436978,121.238244,1.751947,11.810434,0.3845,158.629722,51.209073,4.244731,3.64,4.534061,79.776812,3.75,17.604283,186.656105,10.367381,30.313068,32.722525,6.782005,6.552576,3.6725,9.9875
2020-03-21,0.933722,0.858195,75.42004,1.725548,1.438114,1.449076,0.985975,4.430466,110.91418,7.103178,63.745832,0.376,11.301042,5.062426,1.449076,1.826202,863.403764,4116.964869,7.090271,25.568012,6.982851,7.757223,327.306506,140.7032,16275.961982,42025.318594,3.608,408.670771,1254.578055,0.312,1.422668,39.54948,24.436941,121.237714,1.751414,11.79696,0.3845,158.629602,51.208776,4.244753,3.64,4.531868,79.777155,3.75,17.604264,186.656105,10.363205,30.313016,32.681423,6.781937,6.552575,3.6725,9.9875
2020-03-20,0.936701,0.851827,75.340705,1.720364,1.436503,1.45186,0.986803,4.393797,111.316673,7.095896,63.765256,0.376,11.301049,5.002344,1.45186,1.832027,852.128254,4062.737188,7.118393,25.591498,6.99474,7.756468,328.046447,140.541459,15929.458085,42214.014823,3.608321,406.545623,1250.240394,0.311248,1.411319,39.164867,24.027452,121.110183,1.751305,11.539394,0.3845,158.859141,51.214721,4.247278,3.64,4.541304,79.702047,3.75,17.524034,186.715719,10.339196,30.306321,32.681779,6.744692,6.548652,3.6725,9.9875
2020-03-19,0.931955,0.853819,74.761127,1.698656,1.444946,1.446544,0.981477,4.414358,109.988022,7.108728,63.532125,0.376,11.357571,5.145402,1.446544,1.822745,857.468622,4181.814885,7.091996,25.735569,6.964312,7.760944,332.334379,140.05825,15838.343151,42153.232702,3.645143,406.545623,1251.22821,0.311202,1.410572,38.830464,24.07845,120.178511,1.707672,11.230533,0.3845,158.411645,51.430558,4.245181,3.64,4.517337,79.78066,3.75,17.347111,186.399701,10.312709,30.394089,32.518073,6.760887,6.538009,3.6725,9.9875
2020-03-18,0.922723,0.850195,74.779866,1.718642,1.453676,1.444636,0.972768,4.373009,108.452406,7.048168,63.318848,0.376,11.362309,5.120364,1.444636,1.80469,866.20484,4142.520817,7.009438,25.569221,6.896041,7.767425,326.324858,140.226182,15268.618053,42010.453698,3.761823,406.545623,1260.698583,0.310321,1.399572,39.263424,23.743723,120.208635,1.732239,11.10548,0.3845,159.122201,51.618151,4.178145,3.64,4.480619,80.059793,3.75,17.071576,185.69847,10.244671,30.36468,32.507897,6.757465,6.479744,3.6725,9.9875
2020-03-17,0.911075,0.832436,74.167145,1.674531,1.418069,1.429608,0.963993,4.348802,107.383289,7.007029,63.152828,0.376,11.358703,5.020428,1.429608,1.781907,850.821905,4064.789173,6.905463,24.671174,6.809281,7.762087,315.977899,140.396263,15165.880877,41983.849312,3.839652,406.545623,1240.918577,0.309703,1.399656,39.117549,23.130132,119.223686,1.683358,10.430134,0.3845,158.744251,51.643881,4.083072,3.64,4.414136,75.060436,3.75,16.571528,184.990108,9.923233,30.246999,32.187787,6.761904,6.389982,3.6725,9.9875
2020-03-16,0.897814,0.814087,74.024081,1.630054,1.397072,1.420794,0.946441,4.309547,105.736019,6.99413,63.017948,0.376,11.357844,4.983354,1.420794,1.755971,852.983958,4099.331429,6.802229,24.408542,6.709873,7.769253,309.179135,136.582272,14926.044275,42199.919375,3.750281,406.536027,1227.807608,0.308899,1.392427,38.4186,22.667408,118.99371,1.637602,10.277994,0.3845,158.706951,51.636059,3.970256,3.64,4.340675,73.986567,3.75,16.564303,184.369303,9.865831,30.200134,31.991036,6.790694,6.421302,3.6725,9.9875
2020-03-15,0.899357,0.815017,73.96724,1.624792,1.383129,1.415097,0.950649,4.279194,107.953696,7.003903,62.891624,0.376,11.427639,4.837547,1.415097,1.758989,838.26896,4021.038893,6.817043,23.660107,6.735414,7.768854,304.976017,135.352979,14753.532589,42025.353993,3.669066,405.68572,1211.226742,0.3089,1.390299,38.599764,21.916947,118.902338,1.649113,10.073917,0.3845,160.102478,51.045868,3.940563,3.64,4.346063,72.42622,3.75,16.212563,184.399844,9.758348,30.155912,31.67682,6.774545,6.333127,3.6725,9.9875
2020-03-14,0.900001,0.814333,73.869154,1.618034,1.381629,1.415189,0.95073,4.27927,107.964922,7.005011,62.881113,0.376,11.417486,4.837801,1.415189,1.760249,838.296715,4020.943197,6.817309,23.669667,6.729913,7.770789,305.018382,135.351495,14814.430157,42025.283194,3.667048,405.688128,1211.003157,0.308898,1.389836,38.599056,21.916109,118.744666,1.648388,10.02961,0.3845,160.096598,51.046119,3.940523,3.64,4.345141,72.425892,3.75,16.212619,184.399844,9.705653,30.18299,31.676884,6.774517,6.332382,3.6725,9.9875
2020-03-13,0.902101,0.804072,73.941078,1.621891,1.397021,1.415933,0.953028,4.277828,107.107444,7.00878,62.812231,0.376,11.280077,4.765581,1.415933,1.764356,837.042752,3943.607292,6.826259,23.586926,6.741452,7.771206,306.65543,135.346046,14723.942638,42267.310256,3.664272,406.550837,1212.011341,0.308121,1.388847,38.26354,21.880128,118.860282,1.649893,10.058279,0.3845,157.09558,51.06699,3.948099,3.64,4.351829,73.494201,3.75,16.335662,184.398906,9.787588,30.160833,31.958705,6.76792,6.320338,3.6725,9.9875
2020-03-12,0.901904,0.796721,74.338575,1.593197,1.387341,1.40978,0.953128,4.267325,105.648999,7.029563,62.818396,0.376,11.156631,4.866307,1.40978,1.763971,852.573824,4032.730905,6.854952,23.663725,6.739323,7.784516,306.605131,133.978237,14537.950697,42075.528076,3.689341,400.540706,1211.458194,0.307525,1.386867,38.222481,22.348104,119.49926,1.640113,10.192955,0.3845,159.20344,51.301667,3.950222,3.64,4.349942,74.714452,3.75,16.527342,182.882178,9.844163,30.189808,31.729894,6.753164,6.310358,3.6725,9.9875
2020-03-11,0.88704,0.775836,73.866695,1.5367,1.37465,1.392048,0.938609,4.238652,104.840295,6.962616,62.667703,0.376,11.139802,4.681633,1.392048,1.734899,837.205326,3831.449199,6.717572,22.852975,6.62903,7.76953,298.116439,129.20386,14354.709954,42101.122828,3.55018,395.511345,1188.199565,0.306659,1.383202,38.185476,21.210109,118.740712,1.587215,9.630364,0.3845,158.418707,50.577161,3.832257,3.64,4.275468,72.261793,3.75,16.151483,182.349043,9.496865,30.095395,31.462025,6.748415,6.19771,3.6725,9.9875
2020-03-10,0.880612,0.77162,73.998793,1.538413,1.376277,1.388964,0.932638,4.237819,103.708926,6.957909,62.576704,0.376,11.13111,4.667075,1.388964,1.722327,834.770237,3588.28179,6.642809,22.566788,6.579469,7.769695,295.505267,127.675884,14347.257265,42032.312382,3.53819,387.603242,1191.117381,0.305845,1.387571,37.307809,20.994357,118.953061,1.592177,9.588978,0.3845,157.693797,50.5004,3.798375,3.64,4.243949,71.982374,3.75,16.036404,182.595569,9.490576,29.983848,31.478825,6.7437,6.146486,3.6725,9.9875
2020-03-09,0.875387,0.762137,74.227518,1.500434,1.352947,1.38257,0.928966,4.220087,102.498094,6.946547,62.515692,0.376,11.127269,4.725522,1.38257,1.712108,840.867876,3588.234457,6.621008,22.308518,6.537388,7.771284,293.820921,127.593462,14382.183152,42071.106492,3.522337,386.237238,1197.360046,0.305109,1.390188,36.996409,20.899308,119.320735,1.558286,9.462028,0.3845,155.495027,50.487212,3.78002,3.64,4.219794,73.970948,3.75,15.917494,182.039871,9.406032,29.998802,31.45816,6.742121,6.118551,3.6725,9.9875
2020-03-08,0.88575,0.766307,74.024809,1.503863,1.342493,1.378218,0.937349,4.172068,105.31782,6.9307,62.298649,0.376,11.160704,4.628211,1.378218,1.732376,826.550895,3585.775139,6.62491,22.501148,6.6148,7.756101,296.90545,126.785197,14268.495911,42025.445003,3.486227,382.991985,1188.951851,0.305955,1.3988,37.408904,20.112739,118.99488,1.573859,9.248239,0.3845,154.153118,50.555783,3.808637,3.64,4.258763,68.560098,3.75,15.671152,181.999871,9.391263,29.948133,31.421587,6.768584,6.091962,3.6725,9.9875
2020-03-07,0.885828,0.76651,74.02178,1.504927,1.342185,1.378324,0.937357,4.172192,105.346519,6.930438,62.291363,0.376,11.16053,4.627595,1.378324,1.732529,826.536002,3584.296702,6.62491,22.500402,6.618118,7.771831,296.94278,126.676826,14269.098219,42025.320533,3.48618,382.989177,1188.87086,0.3061,1.398815,37.400026,20.112335,118.990011,1.573231,9.247648,0.3845,154.152259,50.55557,3.808301,3.64,4.262067,68.56364,3.75,15.670903,181.999871,9.392073,29.943972,31.407249,6.768545,6.092023,3.6725,9.9875
2020-03-06,0.883673,0.768648,74.120992,1.507387,1.342572,1.378685,0.93651,4.172908,105.253799,6.932283,62.480067,0.376,11.10186,4.645385,1.378685,1.728313,826.442657,3583.862202,6.639322,22.464089,6.600733,7.771696,295.899469,126.594482,14252.981212,42095.426761,3.485441,383.437263,1189.933016,0.305458,1.399671,37.017355,20.191388,119.149494,1.573335,9.250488,0.3845,154.260801,50.571474,3.801112,3.64,4.255223,68.297514,3.75,15.64195,182.012852,9.368077,29.961912,31.481498,6.745575,6.103082,3.6725,9.9875
2020-03-05,0.892583,0.772665,73.566326,1.515167,1.340064,1.385327,0.948626,4.159745,106.528438,6.93709,62.415779,0.376,11.122075,4.65052,1.385327,1.745741,823.265138,3526.877619,6.68725,22.633421,6.667762,7.773365,300.03403,127.118374,14207.788805,42101.218194,3.472802,380.867788,1188.805684,0.305744,1.399712,37.217727,19.822012,118.257868,1.58576,9.27989,0.3845,154.254866,50.778872,3.837337,3.64,4.29588,67.014105,3.75,15.562303,181.80506,9.451526,29.931301,31.560289,6.74723,6.11034,3.6725,9.9875
2020-03-04,0.898569,0.779268,73.527947,1.51349,1.342641,1.384881,0.955602,4.180295,107.346719,6.936527,62.354252,0.376,11.122411,4.550633,1.384881,1.757448,817.262782,3469.592668,6.725552,22.779993,6.715013,7.771031,301.86016,127.767797,14152.493781,42047.230964,3.454097,379.998004,1186.527415,0.305999,1.399656,37.285284,19.535911,118.196174,1.593241,9.285357,0.3845,154.209373,50.644154,3.860612,3.64,4.317513,66.442415,3.75,15.35295,182.073057,9.501562,29.934017,31.340379,6.75075,6.078015,3.6725,9.9875
2020-03-03,0.894886,0.780065,73.092423,1.511913,1.335431,1.385936,0.956149,4.213222,107.298688,6.961869,62.212101,0.376,11.125671,4.488417,1.385936,1.750244,806.912214,3443.073295,6.697285,22.70364,6.687422,7.772389,300.98574,126.981919,14247.783218,42127.695943,3.444959,380.279706,1181.383493,0.305946,1.408674,37.407788,19.342727,117.496071,1.586076,9.238476,0.3845,154.102379,50.793061,3.851503,3.64,4.302185,65.830255,3.75,15.30478,181.984498,9.429778,29.825233,31.351805,6.749105,6.084447,3.6725,9.9875
2020-03-02,0.895891,0.78189,72.82625,1.533739,1.334016,1.389624,0.958071,4.204335,108.051732,6.987358,62.243679,0.376,11.111325,4.479123,1.389624,1.752211,813.224619,3484.960577,6.704602,22.879505,6.695474,7.782041,303.005223,127.301834,14265.245169,42129.180754,3.481989,381.428714,1191.333111,0.306355,1.399958,37.256128,19.592358,117.068197,1.600573,9.30856,0.3845,154.399039,50.746954,3.869762,3.64,4.310759,66.518182,3.75,15.548269,182.033209,9.492383,29.893762,31.410655,6.747017,6.224309,3.6725,9.9875
2020-03-01,0.907082,0.779986,72.175861,1.533417,1.340158,1.393313,0.964947,4.213836,108.087517,6.99102,62.126283,0.376,11.078823,4.476428,1.393313,1.774097,817.817361,3519.314732,6.797213,23.092652,6.77724,7.794731,306.573257,126.696273,14236.762698,42025.318594,3.473703,381.854996,1200.339818,0.306485,1.411913,38.033111,19.620122,116.022697,1.600001,9.3962,0.3845,154.130793,50.989697,3.925852,3.64,4.361759,66.73151,3.75,15.670139,181.877835,9.609803,30.169464,31.52542,6.783775,6.240891,3.6725,9.9875
2020-02-29,0.906859,0.780045,72.175392,1.534957,1.341134,1.393328,0.965174,4.215171,108.089444,6.991788,62.121726,0.376,11.078823,4.473678,1.393328,1.773662,817.818894,3517.038578,6.797213,23.082708,6.776615,7.796246,306.829823,126.695168,14315.296529,42025.316613,3.483474,380.756764,1200.329461,0.305914,1.415791,37.500729,19.613662,116.021943,1.600253,9.395675,0.3845,154.310385,50.98311,3.928471,3.64,4.363282,66.868336,3.75,15.66312,181.769537,9.609858,30.156463,31.525695,6.775003,6.24399,3.6725,9.9875
2020-02-28,0.908757,0.782664,72.507682,1.539081,1.341176,1.394473,0.966932,4.217658,108.094626,6.991159,62.200654,0.376,11.095539,4.489441,1.394473,1.777374,818.286853,3539.515027,6.78911,23.116476,6.791798,7.793125,306.626879,126.961246,14349.315704,41982.171638,3.487112,381.835822,1204.818789,0.305993,1.419642,37.662885,19.72669,116.556098,1.603815,9.448028,0.3845,154.398917,51.102637,3.934797,3.64,4.37497,66.990496,3.75,15.629314,181.868855,9.67807,30.196491,31.539736,6.75081,6.229703,3.6725,9.9875
